ECEF-X,ECEF-Y,ECEF-Z,Speed(m/s)
3245168.08022475,4693692.72569279,2839791.22916433,0.166666666666667
3374618.63586924,4684839.78294982,2701053.05362574,0.166666666666667
3367307.38632996,4737095.47883314,2618319.25405592,0.166666666666667
