ECEF-X,ECEF-Y,ECEF-Z,Speed(m/s)
3267462.46187065,4753408.68081456,2712899.74884113,0.166666666666667
3186353.8670897,4719723.26748119,2862996.84363791,0.166666666666667
3265506.87764054,4752527.27798872,2716769.72943366,0.166666666666667
